Order_ID,Customer_ID,Material_ID,Customer_Type,Material_Group,Price,Size,Discount,Quantity,Order_Date,Season,Brand,Channel,Customer_Purchase_Count,Return_Risk_Prob,Return_Risk_Flag
ORD18848,C3625,P1512,new,dresses,1999,L,25.08,2,18-09-2024 15:00,Summer,BrandA,Online,1,0.68,1
ORD18849,C6349,P1516,repeat,shoes,1999,XL,12.68,1,18-07-2024 10:00,Autumn,BrandA,Retail Store,5,0.26,0
ORD18850,C7283,P1916,repeat,shirts,1999,L,37.48,2,10-11-2024 03:00,Winter,BrandD,Online,6,0.26,0
ORD18851,C5593,P1058,repeat,jackets,1999,XL,59.32,2,01-03-2024 08:00,Summer,BrandC,Online,7,0.39,0
ORD18852,C4610,P1403,repeat,shoes,499,S,50.01,1,06-10-2024 21:00,Spring,BrandD,Online,3,0.67,1
ORD18853,C5220,P1138,repeat,shirts,499,S,40.99,2,04-11-2024 05:00,Autumn,BrandC,Retail Store,7,0.35,0
ORD18854,C8803,P1171,repeat,dresses,2599,M,45.38,1,18-01-2024 11:00,Winter,BrandD,Marketplace,5,0.54,1
ORD18855,C3016,P1049,new,shoes,2499,M,50.36,1,08-10-2024 01:00,Spring,BrandC,Retail Store,0,0.82,1
ORD18856,C3224,P1480,repeat,shirts,499,L,28.35,2,02-06-2024 01:00,Summer,BrandB,Retail Store,7,0.15,0
ORD18857,C9757,P1159,new,pants,1499,S,34.02,1,29-05-2024 03:00,Autumn,BrandD,Retail Store,0,0.54,1
ORD18858,C9060,P1866,repeat,shirts,999,XL,53.73,2,12-08-2024 08:00,Spring,BrandB,Online,10,0.46,0
ORD18859,C2481,P1135,repeat,dresses,1999,M,41.76,2,30-05-2024 15:00,Winter,BrandD,Online,6,0.5,1
ORD18860,C6452,P1247,repeat,dresses,1999,M,8.16,1,16-03-2024 17:00,Spring,BrandD,Online,6,0.23,0
ORD18861,C4666,P1882,new,dresses,1999,M,46.77,1,23-01-2024 10:00,Autumn,BrandD,Online,1,0.6,1
ORD18862,C2059,P1623,new,t-shirts,2499,L,1.36,2,12-03-2024 14:00,Winter,BrandA,Online,0,0.63,1
ORD18863,C6623,P1854,new,jackets,2499,S,50.85,1,22-09-2024 23:00,Winter,BrandD,Retail Store,0,0.9,1
ORD18864,C7176,P1376,repeat,dresses,1499,S,47.3,2,14-03-2024 08:00,Spring,BrandC,Online,10,0.4,0
ORD18865,C7252,P1587,repeat,shirts,1999,L,49.84,3,25-04-2024 22:00,Autumn,BrandA,Marketplace,15,0.25,0
ORD18866,C8159,P1801,new,dresses,2499,S,1.42,1,26-08-2024 20:00,Winter,BrandC,Marketplace,0,0.87,1
ORD18867,C4823,P1285,repeat,shoes,1999,M,58.35,1,19-01-2024 19:00,Autumn,BrandC,Marketplace,10,0.55,1
ORD18868,C4662,P1473,new,dresses,499,L,36.85,2,18-03-2024 13:00,Summer,BrandC,Online,0,0.74,1
ORD18869,C5244,P1251,repeat,dresses,1999,S,48.0,3,30-09-2024 23:00,Spring,BrandC,Marketplace,2,0.62,1
ORD18870,C2895,P1465,repeat,shoes,1499,M,33.99,1,17-06-2024 13:00,Autumn,BrandC,Marketplace,7,0.31,0
ORD18871,C5767,P1179,repeat,jackets,1499,S,20.38,1,04-07-2024 18:00,Summer,BrandB,Marketplace,10,0.4,0
ORD18872,C2436,P1727,repeat,shirts,2499,M,17.77,2,24-01-2024 03:00,Summer,BrandA,Retail Store,5,0.11,0
ORD18873,C2824,P1112,new,dresses,1999,L,4.2,2,25-02-2024 12:00,Autumn,BrandC,Marketplace,0,0.61,1
ORD18874,C2460,P1730,new,shirts,1499,S,32.55,1,12-05-2024 21:00,Autumn,BrandB,Online,0,0.64,1
ORD18875,C6574,P1254,repeat,jackets,499,XL,8.62,3,03-06-2024 13:00,Spring,BrandB,Online,10,0.32,0
ORD18876,C4082,P1165,new,shirts,2499,XL,34.05,1,07-06-2024 02:00,Spring,BrandC,Online,0,0.63,1
ORD18877,C2902,P1655,repeat,shirts,499,S,37.49,2,04-07-2024 19:00,Winter,BrandD,Marketplace,2,0.55,1
ORD18878,C7025,P1620,new,pants,1499,XL,26.52,2,04-07-2024 14:00,Spring,BrandC,Online,1,0.59,1
ORD18879,C3087,P1772,new,shoes,2599,M,9.38,4,27-05-2024 01:00,Autumn,BrandB,Online,1,0.69,1
ORD18880,C6134,P1043,repeat,pants,2499,S,25.96,4,21-11-2024 02:00,Winter,BrandC,Marketplace,7,0.48,0
ORD18881,C7229,P1068,new,dresses,1999,S,52.72,2,13-10-2024 05:00,Summer,BrandB,Online,0,0.86,1
ORD18882,C1027,P1386,new,shoes,2599,M,27.48,1,25-11-2024 01:00,Summer,BrandC,Marketplace,0,0.85,1
ORD18883,C6092,P1139,repeat,shirts,999,L,20.56,2,20-05-2024 00:00,Autumn,BrandB,Marketplace,15,0.11,0
ORD18884,C2013,P1000,new,pants,1999,M,37.79,2,05-07-2024 19:00,Winter,BrandC,Online,1,0.73,1
ORD18885,C9775,P1294,repeat,t-shirts,1999,L,37.13,1,30-12-2024 04:00,Winter,BrandD,Online,3,0.42,0
ORD18886,C4110,P1471,new,dresses,499,L,5.44,1,09-03-2024 12:00,Spring,BrandD,Retail Store,1,0.56,1
ORD18887,C7359,P1541,new,t-shirts,1999,M,14.19,4,11-07-2024 03:00,Summer,BrandB,Marketplace,1,0.58,1
ORD18888,C7941,P1818,new,dresses,999,L,29.66,1,01-02-2024 02:00,Summer,BrandD,Marketplace,0,0.79,1
ORD18889,C6237,P1501,new,pants,2499,XL,21.98,1,30-06-2024 02:00,Spring,BrandD,Online,1,0.71,1
ORD18890,C6980,P1693,new,shirts,2499,S,19.2,4,01-03-2024 11:00,Summer,BrandA,Online,0,0.8,1
ORD18891,C3069,P1772,repeat,pants,2599,M,26.74,1,12-02-2024 09:00,Spring,BrandC,Online,6,0.29,0
ORD18892,C9515,P1404,repeat,t-shirts,999,M,17.42,1,18-02-2024 13:00,Summer,BrandC,Marketplace,3,0.31,0
ORD18893,C4639,P1563,repeat,bags,499,M,20.85,4,23-10-2024 09:00,Summer,BrandD,Online,10,0.2,0
ORD18894,C2746,P1554,new,shoes,2599,M,46.42,1,02-12-2024 23:00,Summer,BrandD,Online,1,0.75,1
ORD18895,C7476,P1743,new,shirts,999,M,30.61,1,27-05-2024 19:00,Spring,BrandB,Marketplace,1,0.58,1
ORD18896,C1150,P1413,repeat,shirts,2499,L,52.37,2,26-01-2024 17:00,Summer,BrandC,Retail Store,7,0.37,0
ORD18897,C9819,P1910,repeat,pants,2599,L,56.91,3,20-02-2024 10:00,Summer,BrandA,Online,7,0.53,1
ORD18898,C8546,P1537,new,dresses,999,L,55.32,1,20-06-2024 09:00,Winter,BrandA,Marketplace,1,0.86,1
ORD18899,C6176,P1477,new,shirts,499,S,15.22,1,03-03-2024 05:00,Summer,BrandD,Retail Store,1,0.51,1
ORD18900,C3370,P1985,new,jackets,2599,M,28.37,2,11-03-2024 19:00,Autumn,BrandB,Retail Store,0,0.63,1
ORD18901,C5863,P1662,new,shoes,1999,M,32.1,1,30-09-2024 09:00,Summer,BrandB,Retail Store,0,0.53,1
ORD18902,C4586,P1965,repeat,jackets,1999,M,51.13,1,08-01-2024 02:00,Summer,BrandC,Retail Store,20,0.32,0
ORD18903,C9189,P1532,new,t-shirts,2499,XL,33.54,1,12-07-2024 03:00,Winter,BrandD,Retail Store,0,0.83,1
ORD18904,C8467,P1362,new,t-shirts,499,M,15.16,5,26-02-2024 16:00,Winter,BrandD,Marketplace,0,0.66,1
ORD18905,C3415,P1805,repeat,dresses,1999,S,32.85,1,18-01-2024 00:00,Spring,BrandB,Retail Store,9,0.38,0
ORD18906,C5643,P1620,new,dresses,1999,M,2.66,1,02-02-2024 11:00,Spring,BrandA,Retail Store,1,0.51,1
ORD18907,C3389,P1591,repeat,dresses,1999,L,50.05,1,31-07-2024 16:00,Autumn,BrandA,Retail Store,4,0.46,0
ORD18908,C1562,P1735,repeat,dresses,1499,L,33.96,2,20-04-2024 06:00,Winter,BrandC,Retail Store,4,0.42,0
ORD18909,C6245,P1857,new,dresses,1999,M,39.1,1,27-01-2024 09:00,Spring,BrandD,Online,1,0.8,1
ORD18910,C6060,P1767,repeat,bags,1499,M,12.06,1,12-04-2024 18:00,Spring,BrandD,Online,2,0.13,0
ORD18911,C9230,P1414,repeat,t-shirts,999,M,33.49,3,27-12-2024 13:00,Spring,BrandA,Retail Store,15,0.13,0
ORD18912,C3022,P1769,new,t-shirts,2499,L,31.84,1,11-10-2024 19:00,Winter,BrandD,Online,0,0.59,1
ORD18913,C5480,P1257,repeat,jackets,2499,XL,37.18,1,11-10-2024 16:00,Winter,BrandD,Online,2,0.54,1
ORD18914,C8836,P1536,repeat,pants,2599,L,50.85,1,22-03-2024 06:00,Autumn,BrandB,Marketplace,10,0.48,0
ORD18915,C4534,P1959,repeat,shirts,2599,L,45.87,1,02-10-2024 22:00,Winter,BrandC,Online,4,0.56,1
ORD18916,C9110,P1417,repeat,shoes,1499,M,32.81,2,23-01-2024 12:00,Winter,BrandC,Retail Store,4,0.47,0
ORD18917,C5775,P1170,new,dresses,499,M,53.6,1,19-02-2024 09:00,Winter,BrandC,Retail Store,1,0.8,1
ORD18918,C7171,P1515,repeat,t-shirts,2599,L,21.51,3,28-01-2024 00:00,Autumn,BrandB,Online,7,0.37,0
ORD18919,C1963,P1878,repeat,shoes,2599,M,29.55,3,17-06-2024 05:00,Summer,BrandC,Online,5,0.37,0
ORD18920,C6458,P1511,new,dresses,1499,XL,38.97,1,18-07-2024 07:00,Summer,BrandC,Online,1,0.78,1
ORD18921,C3501,P1129,repeat,dresses,1999,M,26.45,4,08-04-2024 13:00,Spring,BrandA,Online,10,0.35,0
ORD18922,C4450,P1824,new,shirts,2599,S,21.69,1,24-03-2024 06:00,Summer,BrandA,Online,1,0.64,1
ORD18923,C4687,P1037,repeat,dresses,499,L,6.74,2,16-05-2024 22:00,Summer,BrandC,Online,3,0.32,0
ORD18924,C1861,P1211,repeat,t-shirts,2499,S,38.15,1,25-06-2024 00:00,Autumn,BrandB,Retail Store,7,0.39,0
ORD18925,C3933,P1075,repeat,shirts,999,M,11.56,1,08-12-2024 15:00,Autumn,BrandB,Retail Store,8,0.1,0
ORD18926,C8987,P1614,new,dresses,999,M,8.3,1,12-08-2024 16:00,Summer,BrandB,Marketplace,0,0.64,1
ORD18927,C7419,P1376,new,dresses,1499,L,10.93,1,25-07-2024 09:00,Summer,BrandD,Retail Store,1,0.5,1
ORD18928,C5900,P1862,new,shirts,2599,M,41.31,5,27-06-2024 06:00,Summer,BrandD,Online,0,0.71,1
ORD18929,C3608,P1305,repeat,shirts,1499,S,8.3,1,16-04-2024 10:00,Spring,BrandB,Online,5,0.19,0
ORD18930,C1353,P1118,new,bags,1499,L,58.57,4,10-02-2024 21:00,Autumn,BrandA,Online,0,0.77,1
ORD18931,C9977,P1618,repeat,shoes,1499,M,45.51,4,23-05-2024 00:00,Summer,BrandD,Marketplace,7,0.48,0
ORD18932,C7427,P1925,new,pants,2499,XL,23.56,1,05-08-2024 22:00,Winter,BrandB,Marketplace,0,0.81,1
ORD18933,C6528,P1422,new,shirts,1999,M,35.6,1,14-05-2024 19:00,Summer,BrandD,Online,1,0.55,1
ORD18934,C7921,P1391,new,dresses,2499,L,0.46,2,20-02-2024 23:00,Winter,BrandD,Retail Store,0,0.63,1
ORD18935,C8756,P1384,repeat,dresses,999,M,50.67,3,17-10-2024 10:00,Spring,BrandD,Marketplace,9,0.55,1
ORD18936,C6706,P1306,repeat,dresses,999,L,16.27,1,11-02-2024 21:00,Winter,BrandD,Marketplace,2,0.33,0
ORD18937,C7412,P1382,new,shirts,999,L,4.31,1,22-11-2024 08:00,Autumn,BrandB,Retail Store,0,0.46,0
ORD18938,C7407,P1024,new,jackets,1999,XL,45.49,1,06-03-2024 15:00,Spring,BrandD,Online,1,0.71,1
ORD18939,C2176,P1322,repeat,shoes,1999,S,19.77,3,27-11-2024 13:00,Spring,BrandC,Online,3,0.45,0
ORD18940,C9648,P1498,new,pants,499,M,34.05,1,09-03-2024 01:00,Summer,BrandB,Marketplace,1,0.62,1
ORD18941,C5637,P1203,repeat,shoes,1999,L,50.64,2,20-05-2024 05:00,Spring,BrandB,Marketplace,20,0.46,0
ORD18942,C5626,P1768,repeat,shoes,999,S,46.56,1,17-09-2024 21:00,Spring,BrandB,Retail Store,5,0.44,0
ORD18943,C4196,P1016,new,jackets,1999,M,20.21,2,10-02-2024 02:00,Winter,BrandD,Online,0,0.63,1
ORD18944,C9978,P1220,repeat,jackets,1999,XL,52.12,4,24-02-2024 12:00,Summer,BrandB,Marketplace,6,0.57,1
ORD18945,C7451,P1445,repeat,pants,1999,M,23.33,1,09-08-2024 03:00,Autumn,BrandA,Marketplace,15,0.24,0
ORD18946,C2594,P1793,repeat,jackets,1499,XL,30.0,1,24-11-2024 01:00,Summer,BrandC,Online,8,0.26,0
ORD18947,C3144,P1653,repeat,t-shirts,2599,S,36.75,2,08-03-2024 12:00,Autumn,BrandA,Online,9,0.47,0
ORD18948,C6298,P1768,repeat,jackets,2599,L,4.26,5,28-02-2024 23:00,Winter,BrandC,Retail Store,9,0.22,0
ORD18949,C1886,P1150,new,pants,1999,L,35.83,2,04-12-2024 06:00,Spring,BrandC,Online,1,0.69,1
ORD18950,C5981,P1460,new,dresses,1499,M,34.65,3,20-03-2024 04:00,Spring,BrandD,Online,0,0.75,1
ORD18951,C8496,P1885,new,pants,999,XL,52.41,2,18-05-2024 18:00,Summer,BrandC,Online,0,0.8,1
ORD18952,C3681,P1604,repeat,t-shirts,499,S,21.22,1,02-04-2024 07:00,Summer,BrandC,Marketplace,10,0.26,0
ORD18953,C3253,P1809,new,shirts,2499,XL,14.53,2,07-03-2024 17:00,Summer,BrandA,Marketplace,1,0.69,1
ORD18954,C8239,P1776,new,dresses,2599,L,28.59,1,30-07-2024 05:00,Spring,BrandC,Online,0,0.73,1
ORD18955,C8904,P1767,repeat,pants,499,M,41.24,1,12-01-2024 01:00,Spring,BrandB,Marketplace,10,0.34,0
ORD18956,C5769,P1143,repeat,pants,2499,XL,33.71,2,02-04-2024 09:00,Winter,BrandB,Retail Store,4,0.44,0
ORD18957,C3372,P1664,new,dresses,2599,M,8.29,4,26-07-2024 03:00,Autumn,BrandC,Online,0,0.73,1
ORD18958,C4436,P1812,new,jackets,999,L,20.87,4,12-11-2024 17:00,Summer,BrandB,Marketplace,0,0.76,1
ORD18959,C4573,P1309,repeat,dresses,1499,M,3.83,1,03-01-2024 22:00,Spring,BrandD,Retail Store,10,0.17,0
ORD18960,C4205,P1405,repeat,jackets,1999,XL,44.36,2,20-04-2024 07:00,Autumn,BrandB,Marketplace,2,0.44,0
ORD18961,C1149,P1250,repeat,pants,1499,L,52.98,3,21-12-2024 12:00,Summer,BrandD,Retail Store,20,0.28,0
ORD18962,C6934,P1145,new,dresses,2499,S,2.74,2,01-03-2024 06:00,Summer,BrandC,Retail Store,0,0.74,1
ORD18963,C2670,P1016,repeat,shoes,2599,L,31.53,1,16-07-2024 12:00,Autumn,BrandD,Online,9,0.34,0
ORD18964,C3418,P1922,repeat,shirts,1999,S,33.96,1,03-03-2024 19:00,Autumn,BrandD,Online,3,0.39,0
ORD18965,C7169,P1232,new,dresses,2499,M,26.33,1,22-03-2024 09:00,Autumn,BrandC,Retail Store,0,0.69,1
ORD18966,C7997,P1925,new,dresses,2499,S,30.16,2,31-03-2024 11:00,Spring,BrandC,Marketplace,0,0.89,1
ORD18967,C3756,P1449,repeat,dresses,2599,S,42.62,1,30-12-2024 06:00,Winter,BrandD,Retail Store,10,0.54,1
ORD18968,C1922,P1258,repeat,t-shirts,1999,M,29.02,2,09-11-2024 14:00,Summer,BrandA,Online,6,0.1,0
ORD18969,C2573,P1498,new,dresses,499,M,55.18,1,23-07-2024 04:00,Summer,BrandC,Online,1,0.91,1
ORD18970,C6825,P1408,new,shirts,499,M,32.45,1,04-08-2024 11:00,Autumn,BrandC,Marketplace,1,0.63,1
ORD18971,C8763,P1477,repeat,shirts,2599,M,4.31,1,03-04-2024 07:00,Spring,BrandA,Online,2,0.17,0
ORD18972,C3943,P1729,repeat,dresses,2599,M,57.2,1,26-11-2024 19:00,Autumn,BrandB,Online,7,0.59,1
ORD18973,C1859,P1476,repeat,pants,2499,L,8.81,2,21-02-2024 06:00,Spring,BrandA,Marketplace,3,0.37,0
ORD18974,C2922,P1380,repeat,shirts,999,L,47.07,1,25-05-2024 11:00,Winter,BrandB,Marketplace,2,0.44,0
ORD18975,C9444,P1903,new,shoes,1499,M,31.61,1,24-10-2024 17:00,Summer,BrandA,Marketplace,1,0.75,1
ORD18976,C6545,P1209,repeat,dresses,499,XL,44.45,2,21-11-2024 05:00,Summer,BrandD,Online,3,0.53,1
ORD18977,C8107,P1474,new,pants,1999,L,30.81,4,14-12-2024 05:00,Spring,BrandC,Online,0,0.65,1
ORD18978,C3434,P1133,new,t-shirts,2499,L,3.54,2,08-09-2024 13:00,Winter,BrandA,Marketplace,0,0.79,1
ORD18979,C7619,P1425,new,dresses,1499,M,22.5,4,01-12-2024 02:00,Winter,BrandC,Marketplace,0,0.89,1
ORD18980,C5014,P1982,new,pants,2599,S,37.24,5,16-09-2024 19:00,Summer,BrandB,Marketplace,0,0.97,1
ORD18981,C1556,P1052,repeat,t-shirts,1499,XL,37.73,4,20-07-2024 02:00,Summer,BrandD,Retail Store,7,0.4,0
ORD18982,C2946,P1251,repeat,dresses,2499,L,58.38,5,19-10-2024 15:00,Autumn,BrandC,Marketplace,2,0.68,1
ORD18983,C4946,P1970,new,dresses,1499,S,36.38,3,08-05-2024 00:00,Spring,BrandA,Online,0,0.92,1
ORD18984,C7498,P1149,repeat,dresses,999,M,17.19,4,18-02-2024 23:00,Summer,BrandA,Online,8,0.29,0
ORD18985,C9005,P1918,repeat,shirts,2499,L,2.61,1,12-06-2024 01:00,Winter,BrandD,Online,8,0.28,0
ORD18986,C5959,P1655,repeat,dresses,2599,L,47.3,1,24-02-2024 09:00,Winter,BrandB,Marketplace,10,0.6,1
ORD18987,C3826,P1944,repeat,shoes,1499,XL,53.36,5,26-01-2024 14:00,Summer,BrandD,Online,10,0.67,1
ORD18988,C7150,P1103,new,jackets,1499,S,36.82,1,06-12-2024 20:00,Winter,BrandD,Online,1,0.71,1
ORD18989,C2468,P1302,repeat,t-shirts,2599,M,28.94,5,24-07-2024 22:00,Spring,BrandC,Marketplace,6,0.31,0
ORD18990,C8596,P1383,new,dresses,499,S,51.66,1,16-03-2024 21:00,Winter,BrandB,Online,0,0.97,1
ORD18991,C7260,P1054,new,pants,1499,M,14.42,1,15-09-2024 16:00,Winter,BrandD,Online,0,0.55,1
ORD18992,C5509,P1358,new,pants,1499,S,23.92,3,24-03-2024 08:00,Summer,BrandC,Marketplace,1,0.69,1
ORD18993,C8292,P1476,new,pants,499,XL,30.46,1,14-07-2024 10:00,Spring,BrandC,Marketplace,1,0.66,1
ORD18994,C7018,P1931,repeat,shoes,2499,M,2.96,3,25-04-2024 14:00,Spring,BrandB,Retail Store,4,0.4,0
ORD18995,C1190,P1395,repeat,pants,499,L,41.31,1,19-06-2024 07:00,Autumn,BrandB,Marketplace,2,0.44,0
ORD18996,C2966,P1908,repeat,dresses,1999,S,11.31,5,13-04-2024 14:00,Spring,BrandC,Online,6,0.33,0
ORD18997,C2910,P1669,repeat,shirts,1999,M,19.99,2,22-03-2024 05:00,Autumn,BrandB,Marketplace,2,0.25,0
ORD18998,C2353,P1893,new,bags,999,M,24.87,1,25-08-2024 19:00,Summer,BrandC,Marketplace,0,0.58,1
ORD18999,C2999,P1443,new,shirts,1499,M,38.31,1,12-07-2024 20:00,Winter,BrandB,Online,0,0.71,1
ORD19000,C9015,P1079,repeat,jackets,2599,L,3.93,2,02-02-2024 16:00,Spring,BrandB,Marketplace,15,0.14,0
ORD19001,C9351,P1612,repeat,jackets,1999,M,20.45,5,21-02-2024 23:00,Autumn,BrandB,Online,10,0.23,0
ORD19002,C4685,P1301,repeat,dresses,2499,M,16.46,2,11-06-2024 02:00,Spring,BrandA,Online,3,0.44,0
ORD19003,C1377,P1363,new,t-shirts,2499,S,0.09,1,26-02-2024 06:00,Summer,BrandB,Marketplace,0,0.69,1
ORD19004,C8856,P1840,repeat,shoes,2599,S,41.5,4,17-08-2024 01:00,Autumn,BrandA,Online,20,0.57,1
ORD19005,C5484,P1524,repeat,dresses,1999,L,14.16,5,28-05-2024 16:00,Autumn,BrandC,Online,10,0.22,0
ORD19006,C2549,P1564,new,pants,499,M,9.99,3,14-08-2024 07:00,Autumn,BrandD,Online,1,0.62,1
ORD19007,C3967,P1488,repeat,pants,2599,L,47.88,2,05-02-2024 02:00,Summer,BrandD,Online,5,0.38,0
ORD19008,C7290,P1041,new,dresses,999,L,2.35,1,07-10-2024 13:00,Autumn,BrandD,Marketplace,0,0.66,1
ORD19009,C8932,P1956,repeat,shoes,499,S,54.01,1,22-10-2024 19:00,Winter,BrandC,Marketplace,8,0.63,1
ORD19010,C8105,P1889,repeat,dresses,999,S,41.21,4,06-05-2024 15:00,Summer,BrandB,Retail Store,20,0.36,0
ORD19011,C5888,P1867,repeat,pants,2599,L,10.3,1,22-09-2024 05:00,Winter,BrandA,Online,3,0.43,0
ORD19012,C3051,P1490,repeat,shoes,1999,L,21.01,1,15-02-2024 08:00,Winter,BrandC,Retail Store,10,0.26,0
ORD19013,C2629,P1069,repeat,shirts,499,M,57.0,2,04-10-2024 12:00,Summer,BrandD,Online,5,0.31,0
ORD19014,C6328,P1360,new,shirts,1999,S,37.13,1,21-06-2024 21:00,Spring,BrandD,Online,0,0.7,1
ORD19015,C2040,P1339,new,pants,999,S,36.52,3,23-08-2024 02:00,Winter,BrandD,Online,0,0.88,1
ORD19016,C9806,P1198,new,shirts,2499,M,39.18,1,18-08-2024 03:00,Summer,BrandD,Online,0,0.66,1
ORD19017,C4029,P1317,repeat,shirts,2599,S,27.76,2,24-04-2024 03:00,Winter,BrandA,Retail Store,2,0.4,0
ORD19018,C7640,P1944,repeat,t-shirts,499,M,10.04,2,08-08-2024 14:00,Autumn,BrandD,Marketplace,6,0.11,0
ORD19019,C1323,P1518,repeat,shirts,1999,M,9.05,4,29-04-2024 19:00,Winter,BrandA,Marketplace,8,0.35,0
ORD19020,C7451,P1169,repeat,dresses,999,S,41.24,1,05-12-2024 04:00,Winter,BrandD,Marketplace,9,0.53,1
ORD19021,C9788,P1011,repeat,pants,2499,S,53.04,1,31-07-2024 21:00,Winter,BrandC,Online,2,0.58,1
ORD19022,C9684,P1103,repeat,jackets,499,XL,18.01,2,21-02-2024 05:00,Autumn,BrandA,Marketplace,10,0.21,0
ORD19023,C9004,P1149,repeat,shoes,999,L,30.2,2,02-01-2024 09:00,Winter,BrandA,Marketplace,3,0.45,0
ORD19024,C2047,P1762,repeat,pants,499,XL,59.53,1,04-04-2024 20:00,Summer,BrandC,Marketplace,8,0.51,1
ORD19025,C9501,P1728,new,dresses,499,M,15.43,1,05-09-2024 00:00,Winter,BrandD,Online,0,0.63,1
ORD19026,C9830,P1575,new,shoes,1499,L,23.41,1,12-07-2024 04:00,Summer,BrandD,Retail Store,1,0.56,1
ORD19027,C3033,P1276,new,dresses,1999,M,21.81,1,28-11-2024 03:00,Winter,BrandB,Retail Store,0,0.65,1
ORD19028,C4399,P1061,repeat,shirts,1499,L,1.96,3,14-02-2024 09:00,Winter,BrandB,Online,3,0.26,0
ORD19029,C2922,P1025,repeat,bags,499,S,30.57,2,14-11-2024 11:00,Winter,BrandA,Marketplace,3,0.39,0
ORD19030,C3960,P1521,new,shoes,999,S,12.52,2,07-07-2024 08:00,Spring,BrandB,Online,0,0.64,1
ORD19031,C3948,P1223,repeat,pants,1999,XL,7.72,1,21-12-2024 09:00,Spring,BrandC,Online,5,0.12,0
ORD19032,C1087,P1645,repeat,t-shirts,999,L,42.62,5,24-12-2024 21:00,Autumn,BrandC,Retail Store,2,0.31,0
ORD19033,C8327,P1533,repeat,shoes,999,XL,45.95,3,02-09-2024 00:00,Summer,BrandC,Online,7,0.48,0
ORD19034,C6149,P1380,repeat,t-shirts,2599,M,53.33,1,17-10-2024 18:00,Autumn,BrandA,Marketplace,3,0.61,1
ORD19035,C3015,P1024,repeat,shoes,2499,M,56.05,1,23-09-2024 12:00,Summer,BrandC,Online,2,0.61,1
ORD19036,C1641,P1459,repeat,t-shirts,499,M,52.14,2,11-07-2024 17:00,Autumn,BrandA,Online,2,0.32,0
ORD19037,C3110,P1413,new,shirts,999,L,7.35,2,11-12-2024 21:00,Autumn,BrandA,Retail Store,1,0.45,0
ORD19038,C4378,P1342,new,t-shirts,499,L,13.42,2,30-05-2024 19:00,Winter,BrandC,Online,0,0.55,1
ORD19039,C3641,P1817,repeat,t-shirts,1499,XL,7.35,2,09-02-2024 20:00,Winter,BrandC,Marketplace,4,0.45,0
ORD19040,C2438,P1627,new,pants,2599,S,21.21,1,21-01-2024 21:00,Winter,BrandA,Marketplace,0,0.87,1
ORD19041,C5206,P1471,repeat,shirts,2599,L,7.44,1,09-09-2024 01:00,Winter,BrandC,Retail Store,3,0.25,0
ORD19042,C1573,P1355,repeat,pants,1499,M,39.2,1,13-03-2024 08:00,Winter,BrandB,Marketplace,6,0.34,0
ORD19043,C2386,P1636,repeat,bags,999,S,43.0,5,20-08-2024 14:00,Autumn,BrandA,Retail Store,3,0.35,0
ORD19044,C3043,P1334,repeat,pants,2599,M,9.58,3,22-10-2024 09:00,Summer,BrandD,Retail Store,5,0.23,0
ORD19045,C9292,P1291,repeat,shoes,499,M,37.29,4,04-11-2024 04:00,Spring,BrandA,Marketplace,15,0.56,1
ORD19046,C5891,P1376,new,shirts,2499,S,1.38,1,25-08-2024 11:00,Spring,BrandC,Retail Store,0,0.56,1
ORD19047,C6956,P1052,repeat,shoes,1999,M,26.06,2,01-10-2024 08:00,Summer,BrandC,Online,6,0.25,0
ORD19048,C9919,P1820,repeat,dresses,1499,M,17.12,2,22-05-2024 03:00,Spring,BrandA,Online,8,0.3,0
ORD19049,C3811,P1529,new,bags,1499,M,59.91,1,06-09-2024 14:00,Autumn,BrandA,Marketplace,1,0.7,1
ORD19050,C7931,P1599,new,dresses,2499,M,55.37,3,05-09-2024 12:00,Summer,BrandD,Marketplace,1,0.92,1
ORD19051,C1001,P1126,repeat,t-shirts,999,S,8.85,2,10-12-2024 15:00,Summer,BrandD,Retail Store,4,0.16,0
ORD19052,C5068,P1904,repeat,dresses,1499,S,55.04,5,21-07-2024 05:00,Spring,BrandA,Online,15,0.67,1
ORD19053,C5925,P1448,new,shirts,1499,XL,25.13,1,09-04-2024 10:00,Spring,BrandC,Retail Store,0,0.63,1
ORD19054,C1756,P1776,repeat,pants,1999,XL,34.6,2,05-05-2024 18:00,Autumn,BrandA,Marketplace,10,0.26,0
ORD19055,C9510,P1499,repeat,dresses,2499,M,32.03,4,02-11-2024 00:00,Winter,BrandB,Online,2,0.6,1
ORD19056,C5807,P1443,repeat,bags,2499,XL,43.57,2,28-02-2024 23:00,Summer,BrandB,Marketplace,3,0.46,0
ORD19057,C9750,P1781,repeat,jackets,499,L,20.1,1,07-11-2024 01:00,Winter,BrandC,Marketplace,2,0.31,0
ORD19058,C8289,P1526,repeat,pants,2499,S,4.18,1,16-04-2024 12:00,Spring,BrandA,Retail Store,4,0.28,0
ORD19059,C3291,P1037,repeat,pants,2599,S,25.06,5,23-09-2024 01:00,Summer,BrandA,Online,10,0.41,0
ORD19060,C9035,P1682,repeat,pants,1999,XL,32.67,1,02-10-2024 22:00,Winter,BrandB,Retail Store,3,0.28,0
ORD19061,C6127,P1798,repeat,jackets,2599,L,33.29,5,31-03-2024 23:00,Autumn,BrandA,Online,4,0.37,0
